ID,English source,Arabic current,Badini current,Translation status,Surface,Feature,Source file/key,Hardcoded?,Duplicate/inconsistent?,Native review needed?,Notes
S13U-0154,Appointment time,وقت الموعد,دەمێ ژڤانێ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/arrivals/presentation/messages.ts#appointmentTime; clinic-portal/src/features/doctor-patients/presentation/messages.ts#appointmentTime; clinic-portal/src/features/doctor/presentation/messages.ts#appointmentTime; clinic-portal/src/i18n/index.ts#appointmentTime; clinic-portal/src/i18n/index.ts#time,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0155,Appointment time does not exist at the clinic or uses an incorrect offset.,,,MACHINE_CONTRACT,Backend user-visible,doctor portal,backend/src/modules/doctors/application/doctor-schedule.service.ts:178,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0156,Appointment type,نوع الموعد,جورێ ژڤانێ,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-patients/presentation/messages.ts#appointmentType; clinic-portal/src/features/doctor/presentation/messages.ts#appointmentType; mobile/lib/l10n/app_{en,ar,ku}.arb#appointmentType",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0157,Appointment update,تحديث الموعد,نووکرنا وەعدەیێ,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationReservedType",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0158,Appointment updated.,تم تحديث الموعد,ژڤان هاتە نویکرن,COMPLETE,Clinic Portal,appointments,clinic-portal/src/features/clinical-presentation/messages.ts#success,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0159,Appointment version is stale.,,,MACHINE_CONTRACT,Backend user-visible,appointments,backend/src/modules/appointments/application/appointment.service.ts:375; backend/src/modules/appointments/infrastructure/prisma-appointment-queue-completion.port.ts:43; backend/src/modules/appointments/infrastructure/prisma-appointment.repository.ts:365,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0160,Appointment was not found or is no longer cancellable.,,,MACHINE_CONTRACT,Backend user-visible,appointments,backend/src/modules/appointments/application/appointment.service.ts:324,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0161,Appointment was not found or is no longer editable.,,,MACHINE_CONTRACT,Backend user-visible,appointments,backend/src/modules/appointments/application/appointment.service.ts:288,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0162,Appointment was not found or is no longer mutable.,,,MACHINE_CONTRACT,Backend user-visible,appointments,backend/src/modules/appointments/infrastructure/prisma-appointment.repository.ts:340,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0163,Appointment was not found.,,,MACHINE_CONTRACT,Backend user-visible,appointments,backend/src/modules/appointments/application/appointment.service.ts:229; backend/src/modules/appointments/application/appointment.service.ts:352; backend/src/modules/queue/infrastructure/prisma-queue.repository.ts:510; backend/src/modules/queue/infrastructure/prisma-queue.repository.ts:537,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0164,Appointment Workspace,معلومات,زانیاری,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#appointmentWorkspace,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0165,"Appointment, clinic, and queue updates will appear here.",ستظهر تحديثات المواعيد والعيادة والطابور هنا.,نووکرنێن وەعدە، کلینیک و ریزێ ل ڤێرێ دێ دیار بن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationsEmptyBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0166,Appointments,المواعيد,ژڤان,COMPLETE,Clinic Portal; Flutter,appointments,"clinic-portal/src/features/clinical-presentation/messages.ts#appointments; clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#appointments; clinic-portal/src/i18n/index.ts#appointments; clinic-portal/src/i18n/index.ts#title; mobile/lib/l10n/app_{en,ar,ku}.arb#appointments",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0167,Appointments are temporarily unavailable.,المواعيد غير متاحة مؤقتاً.,ژڤان بو دەمکی بەردەست نینن,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#appointmentsUnavailable",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0168,Appointments today,مواعيد اليوم,ژڤانێن ئەڤرو,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#appointmentsToday,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0169,Arabic,العربية,عەرەبی,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-settings/presentation/messages.ts#arabic; mobile/lib/l10n/app_{en,ar,ku}.arb#arabic",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0170,Archived patient profiles cannot be activated.,,,MACHINE_CONTRACT,Backend user-visible,profile/account,backend/src/modules/patients/application/patient.service.ts:251; backend/src/modules/patients/infrastructure/prisma-patient.repository.ts:206,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0171,Archived profiles cannot become active.,,,USER_VISIBLE,Backend user-visible,profile/account,backend/src/modules/patients/presentation/patients.controller.ts:182,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0172,Arrival,الوصول,هاتن,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#arrival; clinic-portal/src/features/live-queue/presentation/messages.ts#arrival; clinic-portal/src/i18n/index.ts#arrival,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0173,Arrival can only be recorded during the clinic’s arrival window.,يمكن تسجيل الوصول فقط ضمن نافذة الوصول الخاصة بالعيادة.,هاتن تنێ د دەمێ دیارکری یێ کلینیکێ دا دهێتە تۆمارکرن.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#outsideWindow,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0174,Arrival could not be completed.,تعذر إكمال الوصول.,هاتن نەشیا تەمام ببیت.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#backendError,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0175,Arrival could not be recorded.,تعذر إكمال الإجراء.,کار نەهاتە تەمامکرن.,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#failure,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0176,Arrival eligibility only. queueReady does not create or order a queue entry.,,,USER_VISIBLE,Backend user-visible,queue,backend/src/modules/arrivals/presentation/arrival.dto.ts:61,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0177,Arrival has already been recorded.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:114,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0178,Arrival recorded.,تم تسجيل الوصول,هاتن هاتە تومارکرن,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#success,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0179,Arrival state,حالة الوصول,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#arrivalState; clinic-portal/src/features/doctor/presentation/messages.ts#arrivalState,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0180,Arrival status,حالة الوصول,رەوشا هاتنێ,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#arrivalStatus; clinic-portal/src/i18n/index.ts#arrivalStatus,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0181,Arrival time,وقت الوصول,دەمێ هاتنێ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#arrivalTime,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0182,Arrival version,إصدار الوصول,وەشانا هاتنێ,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#version,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0183,Arrival version is stale.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:112,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0184,Arrival version must be a positive integer.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/arrivals/application/arrival.service.ts:79,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0185,Arrival was already recorded,معلومات,زانیاری,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#alreadyArrived,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0186,Arrival was not found.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/arrivals/application/arrival.service.ts:47; backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:108; backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:96,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0187,Arrival was not recorded because the security audit is unavailable.,لم يُسجل الوصول لأن سجل الأمان غير متاح.,هاتن نەهاتە تۆمارکرن چونکی تۆمارا پاراستنێ بەردەست نینە.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#auditFailure,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0188,Arrived,وصل,گەهشت,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#arrived; clinic-portal/src/features/live-queue/presentation/messages.ts#arrived; clinic-portal/src/i18n/index.ts#arrived,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0189,Arrived at,وقت الوصول,دەمێ گەهشتنێ,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#arrivedAt,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0190,Assign plan,تعيين الخطة,پلانێ دیار بکە,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#assign,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0191,Authoritative advisory eligibility returned for authenticated patient access. Mutations always revalidate.,,,USER_VISIBLE,Backend user-visible,authentication,backend/src/modules/arrivals/presentation/arrival.dto.ts:77,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0192,Availability,التوفر,ژڤانێن بەردەست,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#availabilityLabel",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0193,Availability Summary,ملخص التوفر,پوختەیا بەردەستبوونێ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#availabilitySummary,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0194,Available,متاح,بەردەست,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#doctorAvailable",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0195,Available in a future release,متاح في إصدار مستقبلي,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#futureRelease,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0196,Average wait,متوسط الانتظار,تێکڕا چاڤەرێکرنێ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#averageWait; clinic-portal/src/features/live-queue/presentation/messages.ts#averageWait,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0197,Back to appointment,العودة إلى الموعد,ڤەگەڕە ژوانی,COMPLETE,Clinic Portal,appointments,clinic-portal/src/features/arrivals/presentation/messages.ts#back,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0198,Back to Appointments,معلومات,زانیاری,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#backToAppointments,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
